airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
1,879,5,2,0,4,0,0,13.92,45,54608
1,863,5,4,0,2,0,1,6.25,42,6082
5,1525,3,2,0,2,4,1,25.92,12,10069
5,1456,4,5,0,0,2,0,17.5,21,66063
5,1490,1,4,0,5,3,1,12.17,21,4086
0,1220,2,1,1,0,3,1,8.42,21,2977
5,1464,2,2,2,5,0,0,2.83,44,32859
3,664,3,0,2,2,5,1,1.58,43,3096
5,1440,2,0,0,0,5,0,25.58,23,29837
3,165,3,5,2,5,2,1,2.25,35,2278
1,792,5,4,0,4,2,0,26.08,9,32634
1,822,5,2,0,5,2,0,28.0,26,49884
5,1527,3,2,0,5,5,1,4.92,9,9178
3,285,5,2,0,5,1,1,5.75,23,4069
5,1479,1,5,0,1,0,1,11.33,39,4755
5,1508,3,1,0,2,5,0,12.25,30,53835
5,1467,0,4,0,5,5,1,10.33,38,7422
5,1537,5,2,0,4,0,1,15.08,17,6450
5,1511,0,2,0,0,3,1,17.25,47,5322
5,1556,5,5,0,4,0,1,13.92,36,6450
3,455,5,0,0,5,4,1,6.33,44,3980
2,987,2,4,0,2,5,1,8.83,6,5954
5,1444,4,5,0,0,5,1,18.58,9,12210
5,1463,0,1,0,5,5,0,12.08,29,69244
5,1485,3,4,0,5,5,0,13.5,27,58315
0,1221,2,2,0,1,5,1,15.17,22,3733
5,1444,4,5,0,4,0,0,12.25,40,60978
5,1481,1,0,0,5,2,0,9.08,25,76612
5,1535,5,1,0,2,0,1,11.33,46,7660
1,867,2,5,0,0,0,1,16.92,43,3610
1,747,0,4,0,2,3,0,8.92,7,56476
3,222,4,0,0,2,3,1,4.5,43,3401
3,383,1,0,0,5,3,1,7.33,33,3280
3,444,2,4,2,4,1,1,2.83,13,7425
2,938,2,0,0,5,0,1,6.08,42,5610
5,1444,4,5,2,5,2,0,2.33,20,28510
5,1428,5,0,1,5,1,0,10.5,2,73951
5,1485,3,4,0,2,5,1,6.17,21,4660
5,1442,4,4,0,4,3,1,23.42,38,10511
1,823,5,5,0,5,0,1,25.5,40,3885
5,1541,2,4,0,2,0,0,6.08,20,49177
1,722,1,1,0,5,3,0,15.42,32,66723
5,1522,3,0,0,3,2,0,11.25,14,51875
3,254,5,4,0,2,4,1,7.42,45,5125
4,1376,4,0,0,1,5,1,15.42,31,6914
5,1492,1,5,0,4,5,0,14.08,3,84800
1,843,1,4,0,5,5,1,11.83,13,14283
4,1413,2,4,0,2,4,1,8.0,24,9510
1,705,4,4,0,4,3,0,25.5,38,52063
5,1524,3,0,0,5,5,1,6.67,42,4910
1,868,3,5,0,2,0,1,21.67,16,7033
1,859,2,2,0,4,4,1,12.83,20,5805
5,1558,5,4,0,2,3,1,6.58,37,4099
3,293,5,4,0,0,0,1,5.17,39,2124
2,1038,2,0,0,3,0,1,9.58,23,4020
5,1486,1,1,0,4,4,0,25.67,24,55377
0,1218,2,0,1,5,0,1,8.58,19,6008
1,816,1,0,0,4,2,1,18.25,31,4914
5,1477,1,4,0,5,2,1,13.25,33,4971
5,1449,4,2,0,1,5,1,13.17,8,11675
5,1492,1,5,0,4,4,0,12.5,4,73297
5,1442,4,4,1,2,0,1,8.58,25,8111
5,1499,0,2,0,4,2,0,12.67,35,50361
2,932,0,5,0,4,5,1,11.25,32,6389
3,246,1,4,0,2,4,1,8.5,10,8696
3,316,1,5,2,5,5,1,2.0,47,3000
5,1444,4,5,0,0,5,1,17.58,18,6067
5,1479,1,5,0,2,2,0,20.42,46,57920
1,801,0,1,0,4,4,1,26.08,32,5536
2,1057,1,2,0,1,4,1,14.25,38,2998
2,991,4,1,0,2,2,1,12.0,36,6294
3,158,1,4,0,2,2,1,10.0,7,7877
5,1508,3,1,0,5,5,0,15.17,10,66155
1,907,3,2,1,2,5,1,23.83,35,7496
5,1473,0,2,2,5,2,0,2.75,33,32923
0,1232,4,5,2,3,2,1,2.5,37,3999
5,1518,3,4,0,2,0,0,9.25,45,38099
1,801,0,1,0,4,4,1,26.08,6,12634
5,1560,5,2,0,2,4,0,25.08,18,72237
5,1515,3,5,0,4,4,1,13.0,21,5960
5,1513,0,5,0,4,4,0,12.0,25,51817
3,200,2,4,0,2,3,1,7.75,6,10838
5,1515,3,5,2,5,2,1,2.25,18,2200
1,732,2,2,0,2,5,1,22.75,38,5446
5,1513,0,5,0,0,3,0,14.58,26,37985
5,1469,0,5,0,5,1,0,23.08,48,60396
3,407,4,1,0,0,3,1,7.0,4,10999
5,1499,0,2,0,2,1,1,24.0,14,9241
3,349,0,4,0,2,3,1,7.58,49,2438
5,1545,5,1,0,2,1,1,10.33,21,4348
1,722,1,1,0,5,3,0,15.42,11,66723
1,746,2,5,0,1,4,1,8.0,19,7366
1,810,5,2,2,5,2,1,2.42,29,2464
5,1539,2,1,0,5,3,0,13.42,42,53937
5,1485,3,4,0,5,5,1,11.67,32,4660
1,810,5,2,0,4,3,1,16.5,38,4173
5,1434,5,1,0,2,2,1,13.83,12,9723
1,845,4,0,0,4,3,0,20.42,40,52063
5,1486,1,1,0,5,5,1,14.33,39,5037
5,1508,3,1,0,0,5,0,5.75,34,58315
1,788,5,2,0,0,4,0,20.58,46,36980
3,466,4,1,2,4,2,1,2.58,23,3999
1,757,4,2,0,5,2,1,28.0,11,14154
3,21,1,5,0,1,5,1,8.67,21,3689
5,1520,3,5,0,2,2,0,19.33,47,51875
3,508,4,0,0,2,2,1,6.42,7,8930
2,1065,3,5,2,5,0,1,1.25,41,1776
1,766,2,2,2,2,3,0,2.08,18,23944
0,1238,3,5,0,4,2,1,10.75,25,2228
1,716,1,4,0,2,3,0,9.42,34,51345
2,1077,4,0,0,5,0,1,8.67,17,6267
0,1217,2,2,0,3,5,1,6.42,19,2409
5,1517,5,1,0,0,2,1,9.33,9,11403
1,896,4,1,0,2,2,1,12.75,49,5093
5,1486,1,1,0,2,5,0,10.75,38,61873
5,1477,1,4,0,1,0,0,22.08,24,44144
3,289,0,2,0,3,2,1,8.83,21,3834
5,1465,0,1,0,2,4,0,11.08,39,60508
5,1532,5,2,0,5,0,1,5.75,22,7135
5,1501,0,4,0,4,4,1,24.17,38,6271
1,889,3,5,0,0,2,1,19.17,1,22198
1,846,4,5,0,4,5,0,12.58,21,50271
3,36,1,4,0,0,5,1,7.25,37,6673
1,761,1,2,0,4,4,1,16.0,47,4784
1,772,2,4,0,5,5,0,15.75,20,41113
5,1520,3,5,0,5,0,1,23.33,39,5441
5,1522,3,0,0,3,2,0,12.0,33,39555
5,1506,0,1,0,5,1,0,16.42,11,44280
5,1523,2,2,2,2,3,0,2.25,4,24056
1,736,2,2,0,2,3,1,24.83,46,5989
3,427,2,0,2,0,3,1,2.33,42,2098
5,1496,0,4,0,2,1,1,11.42,46,4672
5,1454,4,4,0,4,1,0,25.42,27,55502
5,1502,5,0,2,2,0,0,1.75,36,20684
5,1541,2,4,0,2,0,0,6.08,8,57129
5,1536,2,0,0,5,0,0,5.42,39,54777
5,1454,4,4,0,2,0,0,8.83,9,61023
1,787,3,4,0,5,2,0,12.0,33,39499
2,1084,2,2,0,4,4,1,12.75,22,7410
2,1108,4,0,0,5,2,1,11.0,20,6324
1,786,5,1,0,4,2,0,27.17,47,41101
5,1508,3,1,0,5,0,0,13.58,24,63277
4,1393,2,0,0,0,4,1,25.17,2,6060
2,1090,5,0,0,5,3,1,9.33,36,3916
1,871,2,4,0,4,1,1,24.25,24,4566
5,1458,4,2,0,5,1,1,5.5,23,7284
5,1514,0,0,0,0,5,1,26.0,47,6905
3,113,2,4,2,0,3,1,2.17,29,2516
5,1534,5,1,0,2,4,0,13.08,27,67645
1,833,4,0,0,5,3,0,8.58,35,49151
5,1560,5,2,0,4,0,0,16.33,39,69168
2,1022,5,4,0,2,2,1,9.5,12,5942
5,1490,1,4,2,0,2,1,2.75,11,7353
1,845,4,0,0,5,5,0,6.67,45,50271
5,1490,1,4,0,4,4,1,22.83,7,14014
1,763,3,2,0,2,4,1,26.92,42,4368
3,539,4,0,0,5,5,1,6.58,23,6676
5,1479,1,5,0,2,4,1,23.42,6,14014
0,1167,5,5,0,4,4,1,12.83,14,7411
5,1532,5,2,0,5,0,1,5.75,40,7135
1,808,5,2,0,2,2,0,24.75,31,29765
1,776,1,1,0,2,2,1,11.92,38,3916
5,1445,4,1,0,5,0,0,15.5,36,60978
5,1558,5,4,0,2,0,1,6.58,4,11129
5,1499,0,2,0,2,4,0,21.0,45,51817
5,1485,3,4,0,4,4,0,23.25,38,51819
5,1454,4,4,2,0,5,0,2.58,27,31982
5,1533,2,4,0,1,3,1,22.33,16,4934
5,1454,4,4,0,2,0,1,8.83,28,6195
1,801,0,1,0,0,2,1,5.5,32,4294
1,734,2,5,0,0,5,1,17.75,29,6724
5,1479,1,5,0,1,3,0,11.33,39,41064
2,1110,4,2,2,5,0,1,2.67,7,6488
5,1457,5,0,0,5,2,0,7.17,15,67757
1,879,5,2,0,0,0,0,17.5,45,54608
1,764,2,4,0,4,5,1,23.92,36,3831
3,274,2,4,0,0,1,1,6.67,32,4729
0,1136,0,1,0,2,4,1,13.33,18,3393
1,725,2,0,0,2,5,1,25.42,45,6312
1,776,1,1,0,4,0,0,4.83,41,43729
5,1467,0,4,0,5,5,1,14.08,32,6568
3,13,4,1,0,0,3,1,6.58,19,6489
1,787,3,4,0,2,2,0,9.92,47,39499
5,1449,4,2,0,4,0,0,13.92,19,68415
5,1558,5,4,0,5,0,0,10.0,11,66928
5,1498,5,2,2,2,0,0,1.75,33,20684
1,764,2,4,0,5,5,0,14.17,19,41113
2,933,2,2,0,3,3,1,5.42,26,5657
2,1107,5,0,2,2,4,1,2.5,36,4499
5,1527,3,2,0,5,2,1,5.25,42,5823
1,903,0,0,0,5,5,1,8.67,13,10219
5,1524,3,0,0,5,1,0,6.83,19,58282
1,888,0,2,0,5,5,1,5.08,18,6439
1,791,2,2,0,5,3,0,26.58,16,39321
5,1532,5,2,0,5,0,1,5.75,8,11129
5,1524,3,0,2,0,2,0,2.25,43,24234
0,1135,3,2,0,1,5,1,11.5,21,2250
3,477,0,5,2,5,2,1,3.0,11,7488
3,458,2,4,2,4,5,1,2.33,31,2410
1,859,2,2,0,5,3,0,25.58,13,39321
5,1490,1,4,1,5,0,1,11.92,34,6437
4,1270,5,1,2,4,4,1,2.67,25,4715
2,1062,4,1,0,0,2,1,10.83,12,6488
1,740,2,4,0,0,5,0,3.83,45,29622
3,589,4,2,0,5,2,1,5.25,32,4439
5,1551,2,1,0,2,4,1,14.17,18,6578
1,859,2,2,0,2,0,0,22.5,21,42457
1,724,5,0,0,4,4,1,16.5,27,5685
5,1488,1,2,0,2,3,0,23.58,46,51457
5,1539,2,1,0,2,0,0,11.75,7,62729
1,863,5,4,0,3,0,1,14.17,24,6502
1,746,2,5,2,3,0,1,2.92,36,4427
5,1477,1,4,0,5,3,1,11.17,5,12990
5,1433,5,2,0,2,0,0,26.17,27,48213
5,1467,0,4,2,0,2,0,2.92,15,32923
1,862,0,5,0,5,4,0,25.33,5,60508
0,1128,1,2,0,3,2,1,8.5,42,2477
5,1535,5,1,0,5,0,0,15.83,21,77120
5,1539,2,1,0,2,0,0,10.25,44,57017
3,127,2,2,0,3,1,1,4.92,31,3389
1,828,3,5,0,2,0,1,20.25,37,4054
1,763,3,2,0,4,4,0,16.75,28,51707
5,1490,1,4,0,2,0,0,8.08,20,60260
3,644,0,5,2,5,3,1,1.25,45,1714
1,840,4,1,0,4,1,1,25.92,22,7175
0,1137,2,4,0,0,1,1,5.5,41,1998
5,1435,5,4,1,2,4,1,8.08,16,12558
4,1371,1,5,0,0,2,1,14.67,10,7352
3,691,2,2,0,3,1,1,6.67,38,3846
3,123,2,0,0,5,0,1,8.33,15,8243
3,388,0,2,0,5,2,1,6.33,44,4071
5,1469,0,5,0,4,4,1,12.42,13,13258
3,468,0,1,0,4,4,1,4.08,9,10901
5,1483,1,1,0,2,3,1,10.0,17,7596
3,114,3,0,2,2,2,1,2.25,39,3191
5,1511,0,2,0,4,4,1,14.67,27,6534
5,1475,0,2,0,0,3,1,18.75,31,10802
5,1519,5,2,2,5,3,0,1.58,20,17604
5,1449,4,2,0,4,3,1,14.92,22,5632
1,845,4,0,0,4,1,1,17.42,24,6584
5,1483,1,1,0,0,2,0,7.5,35,45600
2,989,0,5,0,1,4,1,8.25,38,5902
5,1540,5,0,0,4,4,1,17.92,16,5949
0,1230,1,5,0,4,2,1,10.33,11,7353
4,1398,2,5,2,5,4,1,2.17,28,4000
5,1518,3,4,0,2,4,0,8.33,22,48851
3,524,4,4,0,0,2,1,6.67,36,16951
1,834,0,4,0,2,5,0,5.33,48,39623
2,1088,2,0,2,2,5,1,2.08,26,2410
5,1539,2,1,0,2,4,1,12.42,48,7221
0,1198,5,4,0,5,2,1,12.0,45,2336
0,1194,4,0,0,5,2,1,8.75,27,3014
3,18,2,4,0,2,0,1,6.42,4,10733
5,1543,2,0,0,5,0,0,8.5,11,42457
3,362,4,4,2,4,1,1,2.42,34,2966
3,31,5,4,0,2,4,1,6.17,17,14516
5,1501,0,4,0,0,3,0,26.75,8,41860
5,1521,5,4,0,4,0,1,22.08,45,4658
1,747,0,4,2,0,2,1,2.58,43,4071
5,1436,0,4,0,2,2,0,5.0,6,45097
1,846,4,5,2,5,2,0,2.5,7,28510
5,1536,2,0,0,1,3,0,16.33,11,51697
5,1501,0,4,2,4,5,0,1.92,27,26472
1,771,3,1,0,5,0,0,13.58,28,56590
5,1550,5,4,0,2,4,1,9.33,8,11664
5,1542,5,5,0,2,4,1,21.67,20,5949
2,1089,2,2,0,5,1,1,5.33,42,4896
5,1486,1,1,1,2,0,1,12.42,45,5924
5,1498,5,2,0,4,3,1,15.58,18,3334
5,1490,1,4,0,2,5,1,6.92,39,4637
3,114,3,0,2,2,2,1,2.25,31,4873
2,1048,2,2,2,5,3,1,2.25,3,10312
5,1486,1,1,0,5,4,1,15.83,5,15543
5,1518,3,4,0,5,1,0,14.58,45,41314
3,607,0,5,0,4,2,1,9.42,27,5563
1,818,5,1,0,5,2,1,16.58,47,5873
5,1486,1,1,0,5,5,1,13.17,6,15543
1,879,5,2,0,0,1,1,17.67,38,4417
5,1486,1,1,0,2,0,1,12.58,10,15132
2,1012,5,4,0,0,0,1,3.67,34,4501
1,745,0,2,0,2,5,0,24.17,11,54684
3,197,5,0,0,2,1,1,4.92,33,1890
3,403,1,4,0,2,4,1,10.33,8,11893
5,1477,1,4,0,2,0,0,8.0,26,44144
1,747,0,4,0,5,5,0,11.75,17,54684
5,1457,5,0,2,2,4,1,2.83,30,5812
5,1552,2,2,2,5,5,1,2.25,39,3100
5,1449,4,2,0,5,0,0,25.67,43,60978
3,98,2,5,2,5,1,1,2.83,32,2343
5,1454,4,4,0,5,2,0,12.0,43,102648
5,1525,3,2,0,2,1,0,22.67,37,70714
4,1280,5,1,0,5,4,1,15.5,44,5231
5,1459,4,0,0,4,1,0,18.58,32,56879
5,1533,2,4,0,1,3,1,22.33,24,5772
5,1528,0,1,0,0,2,1,4.75,30,4231
3,8,3,4,2,0,5,1,1.5,40,3096
5,1555,5,5,0,5,1,1,21.5,45,4348
5,1485,3,4,0,5,0,0,12.33,43,56702
0,1156,0,1,0,5,2,1,14.33,1,9799
5,1437,3,4,0,5,5,1,10.58,14,13588
1,707,2,4,0,0,5,0,5.42,41,44025
5,1444,4,5,0,4,3,0,13.25,18,58750
1,838,0,3,0,5,3,0,18.58,32,44432
1,757,4,2,0,4,5,0,14.67,48,37526
5,1483,1,1,2,4,5,0,2.0,30,23838
3,610,2,0,2,2,4,1,2.17,16,3999
0,1163,4,5,0,4,3,1,11.17,36,4589
3,588,1,0,0,2,3,1,5.0,14,6502
5,1513,0,5,2,5,5,0,1.75,30,20760
5,1511,0,2,0,0,3,0,17.25,28,37985
5,1481,1,0,0,2,2,0,7.25,22,53440
1,722,1,1,0,3,0,0,18.0,20,60260
1,862,0,5,0,5,4,0,25.33,19,60508
5,1553,2,5,0,4,1,0,14.17,25,57992
1,820,2,4,0,5,3,1,12.58,5,9840
1,828,3,5,0,0,4,0,13.92,44,48795
2,1040,0,4,0,2,2,1,8.42,29,4028
5,1459,4,0,0,2,1,0,25.0,8,56879
0,1185,4,2,0,1,5,1,10.58,29,3379
2,1057,1,2,0,1,0,1,12.58,19,2719
5,1483,1,1,0,0,2,1,8.67,30,8549
5,1445,4,1,0,0,5,1,7.83,8,10604
3,22,3,1,0,0,0,1,9.5,46,1755
0,1147,5,5,0,4,2,1,11.58,49,2336
3,132,1,3,0,4,4,1,6.92,43,3219
1,812,2,1,0,4,1,0,26.92,11,45257
5,1550,5,4,0,5,4,1,14.0,32,5949
3,683,2,5,0,1,0,1,7.17,45,3587
3,272,3,0,0,5,0,1,8.42,30,3072
5,1477,1,4,0,2,4,1,33.83,42,14702
3,209,3,4,0,2,4,1,7.25,40,4390
5,1537,5,2,2,5,2,1,2.17,45,2339
5,1479,1,5,0,2,4,0,20.33,21,54896
0,1153,0,1,0,4,4,1,6.83,45,3393
5,1428,5,0,1,2,4,1,7.33,30,7768
3,669,3,4,0,5,2,1,8.83,23,6133
1,828,3,5,0,4,4,1,10.58,28,5629
2,1006,5,5,0,4,3,1,12.25,23,3916
1,801,0,1,0,0,2,0,5.5,25,42521
3,243,1,1,0,0,4,1,6.75,4,16435
5,1444,4,5,0,2,3,0,23.5,21,52175
1,728,2,2,0,2,0,1,25.08,5,11783
1,800,5,4,2,4,0,1,1.67,22,2346
5,1507,2,4,2,0,3,1,2.17,2,6690
5,1513,0,5,0,4,1,1,11.17,48,4672
5,1549,2,4,0,1,3,1,23.0,49,5228
3,105,2,4,2,0,5,1,2.33,17,2410
1,761,1,2,0,4,5,0,18.25,17,49553
5,1546,2,2,0,4,4,0,15.92,40,67769
5,1463,0,1,0,2,4,0,10.08,7,67945
5,1472,2,2,0,5,5,1,5.75,11,12150
5,1556,5,5,0,4,1,1,13.0,36,3998
1,846,4,5,0,2,0,0,19.75,21,60978
5,1533,2,4,0,5,1,0,13.58,41,52392
1,798,2,0,0,2,5,1,3.5,27,2476
5,1503,0,2,0,3,2,0,5.75,33,54841
5,1505,5,5,0,4,3,1,12.08,32,3334
5,1521,5,4,1,2,4,1,8.83,25,8842
5,1524,3,0,0,5,1,1,9.67,8,15634
5,1467,0,4,0,5,1,0,10.5,27,60396
5,1444,4,5,0,5,1,0,23.83,34,66063
4,1422,5,0,0,5,4,1,6.58,32,5763
5,1456,4,5,0,5,3,1,24.33,22,7572
0,1135,3,2,0,3,4,1,5.83,21,2056
5,1479,1,5,0,0,0,1,19.5,15,19848
2,987,2,4,0,5,3,1,12.5,33,7306
1,828,3,5,0,4,0,0,12.92,29,38043
5,1449,4,2,0,4,0,1,14.25,48,8111
1,705,4,4,0,3,0,0,13.75,39,60978
3,427,2,0,0,2,0,1,5.58,6,9998
3,524,4,4,0,0,2,1,6.67,44,4439
5,1505,5,5,0,4,2,1,12.67,26,6122
1,765,3,4,2,0,2,1,2.58,46,2276
1,776,1,1,0,4,0,1,28.42,10,13653
5,1553,2,5,0,4,1,1,14.17,21,5328
3,79,2,1,0,0,3,1,7.17,26,5955
0,1180,1,0,0,3,4,1,10.08,31,2361
5,1551,2,1,0,0,3,0,6.25,47,51697
1,768,3,5,2,5,1,1,1.33,49,2080
5,1454,4,4,0,2,0,1,7.33,20,6458
1,909,1,4,0,0,2,1,5.33,5,9768
5,1483,1,1,0,0,2,1,5.67,43,5206
1,766,2,2,0,5,5,0,6.67,38,41113
3,213,2,0,0,5,3,1,8.75,39,2098
3,282,5,1,0,0,0,1,7.08,14,6473
5,1518,3,4,0,3,2,1,16.42,26,5656
3,643,4,4,2,4,2,1,2.5,25,3999
5,1520,3,5,0,4,2,1,12.08,46,6292
3,511,3,2,2,2,1,1,1.25,49,1788
5,1508,3,1,0,5,1,0,13.42,33,51707
5,1539,2,1,0,2,4,1,12.42,21,7484
5,1547,5,0,2,0,2,0,2.08,16,22140
4,1316,0,0,0,2,2,1,26.5,11,7488
3,208,4,1,2,4,0,1,2.67,13,6489
4,1381,1,1,2,4,2,1,2.67,18,3150
3,660,4,4,0,0,1,1,6.0,41,3015
5,1557,2,0,0,5,3,1,8.08,22,5772
1,747,0,4,0,2,4,0,8.75,29,60508
5,1544,2,5,0,2,4,1,23.25,36,6578
1,873,2,2,0,4,0,0,17.17,18,42457
1,760,1,5,0,2,3,1,21.25,4,13616
4,1420,2,4,0,2,1,1,6.17,31,8790
5,1486,1,1,0,5,3,0,16.0,7,51457
5,1483,1,1,0,2,2,1,12.75,13,11448
2,1062,4,1,0,2,2,1,13.67,18,6324
5,1547,5,0,0,5,0,0,10.25,33,54608
5,1442,4,4,0,5,1,1,12.5,26,5910
5,1553,2,5,0,0,3,0,14.58,30,51697
3,307,5,1,0,0,0,1,6.92,27,4284
5,1489,2,2,2,5,1,1,2.83,40,2714
1,843,1,4,0,2,2,1,9.75,24,7957
5,1522,3,0,0,2,2,0,6.83,27,47395
0,1215,5,1,2,4,2,1,2.17,14,6337
3,91,4,3,2,3,2,1,2.5,18,4809
1,862,0,5,0,2,5,0,21.0,6,54684
5,1488,1,2,0,4,0,1,17.67,33,6161
1,816,1,0,0,5,3,0,8.67,14,68739
4,1309,4,2,0,0,5,1,19.25,3,7958
3,283,3,2,0,3,4,1,6.25,24,5293
5,1499,0,2,0,4,2,0,15.08,10,57081
5,1513,0,5,0,0,3,1,14.58,20,5322
5,1523,2,2,0,4,0,1,15.17,36,3357
1,746,2,5,0,1,3,0,10.58,15,44405
1,722,1,1,0,2,3,0,13.17,27,51345
1,810,5,2,0,2,1,0,25.0,34,49613
5,1521,5,4,0,4,2,0,22.25,28,41269
5,1540,5,0,0,5,1,1,8.08,24,4249
2,1084,2,2,0,3,5,1,6.08,30,3330
1,837,4,5,0,2,3,1,19.75,10,10374
1,850,5,5,0,4,1,0,14.08,12,70881
3,113,2,4,0,2,1,1,6.67,42,4303
0,1236,5,0,0,3,2,1,12.25,30,2336
3,42,2,4,0,0,1,1,5.42,28,3266
5,1456,4,5,0,4,2,1,13.08,30,7145
1,748,2,4,0,2,3,1,9.25,41,5950
5,1517,5,1,0,5,2,1,16.5,27,5232
4,1385,4,1,0,4,5,1,27.5,21,5339
5,1550,5,4,0,2,4,0,10.83,37,64285
5,1481,1,0,0,2,0,1,6.75,15,9105
1,838,0,3,0,4,2,1,6.58,11,10744
5,1548,5,4,0,5,0,0,8.5,18,66928
1,766,2,2,0,5,0,1,5.0,22,3621
1,881,2,2,0,2,4,1,27.17,43,4559
1,833,4,0,0,5,2,0,8.25,7,53743
0,1200,2,4,0,2,0,1,7.42,26,3090
2,1050,3,1,0,2,5,1,11.08,16,4452
1,846,4,5,0,0,1,0,16.17,43,55983
4,1386,5,1,2,4,2,1,2.25,32,2339
5,1518,3,4,0,2,4,1,8.33,32,7767
5,1445,4,1,0,5,5,0,14.08,14,64831
3,502,0,0,2,2,4,1,2.5,18,3912
5,1483,1,1,1,1,3,1,24.83,39,6032
3,199,0,5,0,1,5,1,7.67,36,4806
5,1508,3,1,0,0,0,1,9.17,10,32751
1,797,5,1,0,2,0,0,9.17,24,54608
0,1187,2,2,2,2,4,1,2.67,27,3999
1,845,4,0,0,5,5,0,5.75,10,50271
3,434,1,2,0,5,5,1,4.92,29,4027
5,1489,2,2,0,4,5,1,13.08,14,10067
5,1437,3,4,0,5,5,1,9.08,26,10019
3,575,0,1,0,0,3,1,7.17,43,1694
3,158,1,4,0,2,5,1,9.42,46,2792
5,1537,5,2,0,2,4,1,23.83,3,18333
1,797,5,1,0,1,1,1,24.92,37,6297
4,1388,5,2,0,4,4,1,13.67,16,5289
1,750,3,0,2,0,0,1,1.25,16,2080
2,1050,3,1,0,2,5,1,10.08,44,4165
1,879,5,2,2,5,2,1,2.25,5,6363
1,776,1,1,0,5,2,1,14.92,40,3916
2,1103,3,0,2,2,2,1,2.17,40,2276
1,877,2,4,0,2,5,1,5.67,40,7310
5,1560,5,2,0,2,3,0,22.5,22,60365
5,1550,5,4,0,2,4,0,10.83,45,64285
5,1560,5,2,0,4,1,0,15.42,2,86909
5,1499,0,2,0,2,2,0,20.83,1,66411
5,1454,4,4,0,5,2,0,11.17,25,84756
1,842,4,5,0,0,2,0,16.25,20,48079
5,1515,3,5,0,4,5,0,15.0,17,52715
0,1177,4,1,0,0,0,1,10.83,28,3862
3,661,4,2,0,3,2,1,6.58,35,4980
5,1465,0,1,0,5,4,0,15.75,9,60508
1,868,3,5,0,2,5,1,21.17,42,4363
3,193,5,2,2,5,0,1,1.75,11,5103
5,1471,0,4,0,5,5,1,10.08,5,16738
4,1356,4,1,0,4,5,1,24.67,46,5791
1,815,5,4,2,4,1,0,1.92,47,23484
5,1481,1,0,0,3,2,0,11.67,35,57920
1,788,5,5,0,2,2,1,22.25,3,9828
3,221,5,2,2,2,2,1,2.08,7,5943
5,1477,1,4,0,2,2,1,30.75,6,14859
3,7,0,1,0,4,5,1,4.25,34,3153
3,484,5,1,2,4,0,1,1.58,37,2124
5,1520,3,5,0,2,4,1,19.25,35,7767
5,1514,0,0,1,2,1,0,31.17,30,59106
5,1456,4,5,0,1,3,0,11.25,8,49207
3,566,4,5,2,3,0,1,2.75,41,3862
3,63,5,1,2,4,2,1,2.25,30,2339
5,1442,2,0,0,4,5,1,21.83,8,9158
3,539,4,0,0,2,2,1,5.5,48,2994
5,1518,3,4,0,0,2,0,5.58,49,51875
1,760,1,5,0,0,0,0,16.17,29,60260
5,1506,0,1,0,0,3,0,5.58,35,37985
5,1477,1,4,0,4,0,1,23.08,38,4755
5,1516,2,5,1,2,4,1,20.25,36,9349
1,750,3,0,0,2,4,1,28.5,3,9178
5,1522,3,0,0,2,1,0,7.0,29,41314
5,1543,2,0,0,4,4,1,19.33,17,6840
5,1477,1,4,0,0,3,0,26.5,27,41064
1,772,2,4,0,5,0,1,14.08,35,4041
5,1466,2,1,1,5,1,1,17.17,35,8719
2,1005,5,0,0,5,0,1,9.17,40,6319
3,285,5,2,0,5,1,1,3.75,25,4069
2,962,2,4,0,2,5,1,8.0,25,5958
1,748,2,4,0,1,3,0,22.08,23,44405
3,295,3,1,2,1,1,1,1.17,42,1543
5,1551,2,1,0,2,4,1,14.17,36,6578
3,250,2,1,2,4,1,1,2.92,48,2343
3,340,1,4,0,2,4,1,8.08,30,5499
5,1513,0,5,0,4,2,1,13.33,34,4111
5,1535,5,1,0,2,3,1,12.33,49,4784
1,801,0,1,0,2,2,1,12.58,13,10744
2,1051,3,5,0,1,5,1,5.92,30,4165
5,1436,0,4,1,4,4,1,21.08,38,9017
3,31,5,4,0,0,0,1,4.5,23,14085
0,1194,4,0,0,5,5,1,7.08,28,3379
5,1506,0,1,0,2,1,0,13.25,12,44280
5,1483,1,1,0,5,0,1,15.83,35,4536
5,1508,3,1,1,5,4,0,13.92,3,70154
1,839,2,5,2,5,4,0,2.08,34,27976
5,1540,5,0,0,5,3,0,8.25,16,58125
1,771,3,1,0,2,1,1,12.5,38,4964
5,1458,4,2,0,1,0,0,14.25,13,52287
4,1345,3,5,2,5,2,1,2.08,18,2877
5,1523,2,2,0,4,5,0,16.33,46,41281
3,670,1,0,0,5,4,1,6.83,20,6869
2,998,1,4,0,0,4,1,5.42,38,9168
3,380,4,0,0,5,0,1,6.83,4,12348
5,1454,4,4,0,5,0,0,10.5,43,52287
2,1025,5,5,0,4,4,1,10.0,23,7304
5,1514,0,0,0,0,5,0,26.0,5,35586
1,863,5,4,0,4,4,1,22.08,21,7365
5,1436,0,4,0,4,5,0,24.0,5,48289
1,777,5,1,0,5,3,0,16.67,48,38166
5,1490,1,4,0,2,5,1,8.33,29,5037
2,945,2,1,0,0,5,1,8.0,42,7234
